NORAD_CAT_ID,EPOCH_UNIX,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,APOAPSIS,PERIAPSIS,BSTAR,ORBITAL_PERIOD,SEMI_MAJOR_AXIS,ORBITAL_VELOCITY,PERIGEE_ALTITUDE,APOGEE_ALTITUDE
4739,1754698907,13.97214628,0.0002369,99.9632,59.4076,122.4776,32.2157,905.183,901.733,0.001262,6183.731423115332,7281.593415780144,7.4042038558657435,-5469.267,-5465.817
4744,1754744766,13.56811003,0.0014668,100.1625,241.4883,289.9923,69.9634,1058.198,1036.415,0.00014774,6367.8728878940265,7425.441315054964,7.322983139145745,-5334.585,-5312.802
4745,1754721743,13.97595485,0.0027967,100.0755,165.4434,101.2189,259.2116,922.496,881.775,0.001143,6182.046302188791,7280.270490406193,7.385946879132708,-5489.225,-5448.504
4749,1754740433,13.85143118,0.0016238,99.0158,63.2014,117.2573,243.0239,957.596,933.811,0.00093013,6237.622587675449,7323.8382178992915,7.3725442207510286,-5437.189,-5413.404
4751,1754710500,13.87015756,0.0006822,100.127,290.9609,152.0686,208.0835,944.102,934.118,0.0010573,6229.201047374403,7317.244692351888,7.382819866481644,-5436.882,-5426.898
4753,1754746688,13.84061627,0.0006782,99.9775,328.2945,57.8368,302.3442,954.488,944.548,0.0011654,6242.49659946681,7327.652900618202,7.37759401053323,-5426.452,-5416.512
4764,1754728318,14.38376721,0.002489,99.51,249.9893,248.507,111.346,781.645,746.092,0.0034082,6006.771295626384,7142.003809434655,7.4595353072325485,-5624.908,-5589.355
4768,1754700393,13.71477465,0.0031142,100.2009,242.7097,89.8939,298.1588,1017.233,971.314,0.00037529,6299.775403163478,7372.408491028237,7.337227743735282,-5399.686,-5353.767
4774,1754724158,13.81468797,0.0043035,99.7172,341.3951,195.2504,194.3392,990.258,927.11,0.0010135,6254.212920887275,7336.81871025484,7.346294476855009,-5443.89,-5380.742
4777,1754711776,13.90517515,0.0008451,99.9411,308.0908,174.3662,216.1717,932.993,920.646,0.00072524,6213.513966417028,7304.954786477252,7.387836949051425,-5450.354,-5438.007
4778,1754708085,13.55510796,0.0036249,100.0064,276.9537,114.7999,275.9841,1078.988,1025.12,0.00027936,6373.980956474801,7430.188882299406,7.304856684079734,-5345.88,-5292.012
4819,1754709499,14.34354309,0.0035242,100.0893,183.1999,74.6933,285.8137,802.432,751.998,0.0024633,6023.616303020427,7155.34996393961,7.4448500557284705,-5619.002,-5568.568
4821,1754703241,13.59076295,0.0008696,100.0561,253.1004,282.1289,107.5752,1045.503,1032.603,0.00034802,6357.2589940581665,7417.187930450149,7.331441115175289,-5338.397,-5325.497
4823,1754555957,12.65934542,0.0919774,63.0231,248.2635,359.7078,0.3263,2113.826,683.268,0.00025524,6824.997433398101,7776.682015922134,6.534540386623772,-5687.732,-4257.174
4842,1754713111,14.08397973,0.0019183,99.9217,189.8492,40.8943,319.3658,878.755,850.967,0.00037821,6134.629675443306,7242.996028855528,7.4114723401714375,-5520.033,-5492.245
4857,1754660854,14.27760883,0.0044364,99.7629,84.7765,269.565,90.0444,831.069,767.385,0.00072845,6051.4334738221005,7177.362068671245,7.426624474149114,-5603.615,-5539.9310000000005
4868,1754708875,14.00657492,0.0054265,99.7479,267.9177,180.1439,179.9716,930.97,852.072,0.00093935,6168.531599872384,7269.656251741542,7.3719348906191415,-5518.928,-5440.03
4912,1754740231,14.24356332,0.0039058,99.7198,304.4872,101.3196,259.2372,838.738,782.582,0.0011136,6065.8978416364425,7188.7945875637415,7.424643390215779,-5588.418,-5532.262
4919,1754663659,14.18281566,0.0040519,100.077,274.6263,235.1422,124.5936,860.384,801.961,0.00076053,6091.879219982755,7209.307265508291,7.412969196899413,-5569.039,-5510.616
4921,1754721057,14.49386271,0.0040528,99.7188,341.3663,279.7499,79.9114,756.454,698.857,0.0016098,5961.14381160714,7105.79072017461,7.466871075013199,-5672.143,-5614.546
4928,1754738314,12.73251543,0.0432415,99.7375,175.1316,270.4382,219.0905,1703.711,1033.739,0.0043541,6785.776186567716,7746.859875439184,6.875677299547584,-5337.261,-4667.289
4932,1754716875,13.97118033,0.0031765,99.8045,216.8335,84.1745,339.3921,926.925,880.663,0.0015753,6184.1589586010305,7281.929038776752,7.382299583166908,-5490.3369999999995,-5444.075
4934,1754695673,13.74940912,0.0004957,100.0002,326.7772,252.8647,171.4152,985.536,978.239,0.0004488,6283.906402517464,7360.022660345805,7.362665164148378,-5392.761,-5385.464
4945,1754698148,13.93568277,0.0089163,99.8903,246.0888,226.4192,132.954,981.193,851.117,0.0014772,6199.911509610232,7294.289686453302,7.333812602211283,-5519.883,-5389.807
4951,1754741712,13.61084289,0.0017305,100.1514,199.8706,176.9698,308.4036,1044.579,1018.933,0.00026177,6347.880193627008,7409.891133592478,7.328744945789325,-5352.067,-5326.421
4971,1754729707,12.84614251,0.0340286,99.9026,174.5823,154.5461,357.9078,1585.033,1060.917,0.0021338,6725.754438170249,7701.110428736825,6.960026911339988,-5310.0830000000005,-4785.967000000001
4988,1754716739,13.66760818,0.0017159,99.9947,199.9339,359.8495,16.7898,1023.904,998.546,0.00049399,6321.515722584901,7389.360044627973,7.339046497120621,-5372.454,-5347.096
4997,1754579961,13.99845352,0.004395,99.9429,93.5607,285.2848,74.3458,926.295,862.37,0.00064338,6172.110360373579,7272.4677089203005,7.378113885248234,-5508.63,-5444.705
5012,1754710216,14.36189257,0.0376417,65.7365,122.1539,6.9856,353.6274,1040.229,502.009,0.0027776,6015.920226313181,7149.253974157023,7.198089549796388,-5868.991,-5330.771
5014,1754713215,13.82621396,0.0567021,65.5827,37.7702,39.7737,324.3494,1370.387,538.824,0.00074295,6248.999201803181,7332.740666768013,6.9728098742267814,-5832.176,-5000.613
5016,1754707071,13.62605875,0.066796,65.8124,117.8894,232.9643,120.8522,1520.821,531.656,0.00039228,6340.791683435241,7404.373819923876,6.868986950361148,-5839.344,-4850.179
5018,1754724729,12.80393248,0.100372,65.7113,71.3042,333.9578,21.4039,2114.565,565.218,3.7683e-05,6747.926868167927,7718.02636506538,6.504037209664747,-5805.782,-4256.4349999999995
5026,1754582163,13.76774866,0.0033265,100.203,100.3625,159.503,266.3635,999.812,950.889,0.00088006,6275.53582896392,7353.485187978484,7.345121075611943,-5420.111,-5371.188
5036,1754576329,14.2993785,0.0019422,89.9352,253.2018,275.1438,84.7541,805.866,778.015,0.00064345,6042.2206461630485,7170.07557592266,7.448961373144007,-5592.985,-5565.134
5066,1754610188,14.02935479,0.0064567,99.8998,61.7806,256.1901,103.2071,930.537,836.763,0.00069466,6158.515576324662,7261.784819561206,7.368342049008163,-5534.237,-5440.463
5067,1754740306,13.65040924,0.0005974,100.0314,101.7138,326.3063,155.9137,1021.849,1013.012,0.00041724,6329.48056581489,7395.565596657723,7.344169972265659,-5357.988,-5349.151
5076,1754744405,12.87086965,0.0995997,62.7946,164.2369,172.0555,189.764,2079.154,547.063,9.3675e-05,6712.833114582899,7691.243835069712,6.520456696864532,-5823.937,-4291.846
5151,1754658811,13.65062657,4.85e-05,100.1098,74.0344,312.4442,76.7411,1017.711,1016.993,0.0004712,6329.379794908565,7395.487100503338,7.348241441380213,-5354.007,-5353.289
5156,1754693470,13.67722248,0.0638713,65.6799,196.2296,158.6214,204.2871,1479.509,536.015,0.00037004,6317.072060964238,7385.89677566706,6.897817747665196,-5834.985,-4891.491
5187,1754712736,13.76493467,0.0608146,65.647,280.9215,233.0852,121.3018,1423.613,529.092,0.00095596,6276.818747880043,7354.48734451152,6.933802280706293,-5841.908,-4947.387
5192,1754693927,15.00432096,0.0160561,65.531,341.8012,195.7689,163.8405,677.054,454.076,0.0026395,5758.341229192154,6943.699923017129,7.463561005277854,-5916.924,-5693.946
5203,1754689708,13.17352136,0.0222678,99.8583,269.5901,89.6454,82.3705,1363.487,1026.219,0.00022349,6558.610840556606,7572.987756451972,7.101861909623945,-5344.781,-5007.513
5222,1754700812,13.59831749,0.0646953,65.7226,77.5523,82.2874,285.1106,1515.985,556.626,0.0015626,6353.727221293169,7414.440598781753,6.878808876950927,-5814.374,-4855.015
5240,1754693134,12.8185509,0.0840686,62.8696,96.2028,218.1436,135.711,1982.373,685.672,0.00033978,6740.231456271707,7712.157433010955,6.614372370872009,-5685.3279999999995,-4388.627
5280,1754709301,13.42095998,0.0725708,65.657,260.0793,73.4357,294.508,1644.286,558.682,0.0004296,6437.691501111234,7479.618614409884,6.794742144692126,-5812.318,-4726.714
5322,1754734323,13.19965993,0.0705554,61.318,186.3801,177.0838,183.4622,1718.461,651.242,0.00058873,6545.623179551112,7562.986869568748,6.770818326082671,-5719.758,-4652.539
5347,1754666496,13.86462554,0.004379,99.9245,112.1661,295.2541,95.2244,973.107,909.005,0.00051142,6231.686514052077,7319.190962133385,7.354597586118073,-5461.995,-5397.893
5359,1754727378,13.73358484,0.0004999,99.9866,165.1375,96.6234,55.939,991.222,983.858,0.00059068,6291.146922422915,7365.675212392573,7.359803403855474,-5387.142,-5379.778
5389,1754619991,13.11208506,0.0201452,99.8438,274.7311,311.8637,74.9671,1371.525,1065.454,-7.963e-05,6589.3410243023545,7596.624667280907,7.10585748006501,-5305.546,-4999.475
5416,1754735029,13.79978627,0.0056104,65.7851,54.2532,114.8283,321.6987,1005.157,922.772,0.00088748,6260.966533070805,7342.09953619484,7.334055588391566,-5448.228,-5365.843
5430,1754503950,14.20226273,0.0058238,70.1083,358.0502,23.3255,337.0486,866.537,782.642,0.00021773,6083.537647666091,7202.724656290478,7.403233115199372,-5588.358,-5504.463
5446,1754569788,13.74704624,0.0082299,100.4795,54.3252,322.2404,94.9233,1043.31,922.152,0.001226,6284.986497579425,7360.866010104015,7.3055203742197445,-5448.848,-5327.6900000000005
5507,1754723129,14.33315915,0.0023122,99.2932,238.4823,254.6971,105.1655,797.223,764.118,0.0014156,6027.980230722548,7158.805436450441,7.452076149729165,-5606.882,-5573.777
5515,1754076143,2.65898456,0.6616372,27.9057,51.9069,147.4308,353.023,30192.079,1068.737,0.0,32493.607258855238,22008.543259456914,1.921528241607365,-5302.263,23821.079
5531,1754693296,14.37500687,0.0040858,66.6632,301.0194,262.4502,97.1957,795.963,737.577,0.00049141,6010.431910144889,7144.905142705962,7.446117575781201,-5633.423,-5575.037
5597,1754717586,15.53270822,0.0019812,66.5358,49.3733,245.2062,114.7036,420.629,393.743,0.0068111,5562.455611491555,6785.320798959624,7.657375399382996,-5977.257,-5950.371
5696,1754746413,13.56016426,0.0054101,99.4928,328.2419,234.9507,144.1681,1090.395,1010.019,0.00047845,6371.6042330596365,7428.341726738442,7.292736028845416,-5360.981,-5280.605
5698,1754704595,13.60142578,0.0009141,99.3747,77.5463,351.2142,162.0802,1041.952,1028.399,0.00039696,6352.275224487532,7413.310956943174,7.333035846785811,-5342.601000000001,-5329.048
5702,1754706175,8.74873376,0.1817341,86.1531,111.2337,146.8812,226.0357,5378.728,1762.648,0.41579,9875.71486002107,9948.823077271285,5.270993205695408,-4608.352,-992.2719999999999
5720,1754746513,14.06452828,0.0105056,66.7288,319.0952,189.6293,170.2783,947.7,795.375,9.8422e-05,6143.113958742739,7249.6726040191215,7.344706615045326,-5575.625,-5423.3
5745,1754711038,14.5071354,0.0068588,67.0647,237.7444,288.997,70.3718,772.028,674.613,0.0027441,5955.689915184772,7101.455963888176,7.4482250905474,-5696.387,-5598.972
5748,1754725002,13.6770707,0.0127569,67.5557,71.8348,299.7076,241.7612,1102.038,913.595,0.0006988,6317.142164074651,7385.951418427135,7.2601355598067725,-5457.405,-5268.9619999999995
5826,1754731459,13.97063989,0.0068005,66.6823,6.5598,116.5096,244.298,953.504,854.46,0.00051572,6184.398186502824,7282.11683358014,7.355498839913605,-5516.54,-5417.496
5957,1754713653,14.96563096,0.0013617,99.6187,312.4317,211.8687,148.1705,586.999,568.056,0.0074383,5773.228020317293,6955.662270964588,7.567522916591024,-5802.9439999999995,-5784.001
5975,1754735209,3.25471094,0.6525053,25.6779,52.6669,69.0234,346.5983,25405.465,305.434,0.0023846,26546.136229228396,19233.584309568396,2.088920347061225,-6065.566,19034.465
5991,1754482754,2.63603862,0.655207,27.9814,16.7229,36.0516,174.6318,30261.655,1254.229,0.0,32776.45454223277,22136.077272972896,1.9378350800707997,-5116.771,23890.655
6014,1754606453,14.03498086,0.0051613,100.0236,307.3495,265.4215,94.1051,919.179,844.239,0.0010592,6156.046870447959,7259.844047896431,7.378881745598781,-5526.761,-5451.821
6139,1754661308,14.00831812,0.0070887,98.9343,97.107,121.1883,239.6256,942.446,839.39,0.0010384,6167.763985645409,7269.053146857162,7.359997246514439,-5531.61,-5428.554
6157,1754687408,14.1907127,0.0015064,99.8804,4.1784,165.9172,194.2423,839.353,817.641,0.0017806,6088.489128526998,7206.632395412743,7.433245688558097,-5553.359,-5531.647
6167,1754694592,13.68725909,0.0033176,100.1236,220.1242,36.6114,18.3441,1028.642,979.659,0.00054891,6312.43987067684,7382.285708005968,7.330817423661774,-5391.341,-5342.358
6176,1754690324,13.08290511,0.046697,65.7242,200.869,173.3088,187.448,1585.048,874.514,0.00025621,6604.037809152925,7607.916084405075,6.914315435339493,-5496.486,-4785.952
6216,1754663771,14.38989958,0.021777,99.0311,100.8095,275.4056,82.2323,917.327,606.352,0.00036652,6004.211462329052,7139.97458418928,7.318053927337263,-5764.648,-5453.673
6289,1754723599,13.28029679,0.0007571,73.9868,58.8051,292.5879,242.4843,1159.909,1148.504,0.0010962,6505.878698814833,7532.341251738318,7.2758958523197155,-5222.496,-5211.091
6752,1754611809,13.15428864,0.0656105,62.2726,219.9844,70.9923,296.0961,1699.584,704.881,0.0016611,6568.200102989377,7580.36753897746,6.796714380489683,-5666.119,-4671.416
6764,1754690023,12.38120502,0.0746496,62.3548,32.1082,298.6305,218.5976,2103.771,925.394,0.0025479,6978.31914263867,7892.717608479585,6.60039669503594,-5445.606,-4267.228999999999
6842,1754736601,12.45621413,0.0653628,66.7337,15.5237,332.2666,54.5803,1996.682,969.048,3.3077e-05,6936.296943700662,7861.0000260251145,6.675727633242647,-5401.952,-4374.318
7026,1754721465,12.63602644,0.0124224,102.0873,320.8667,32.8584,353.5857,1504.836,1311.388,0.00027207,6837.592530393597,7786.246655692539,7.073063421648812,-5059.612,-4866.164
7034,1754602074,12.43815998,0.0015484,102.08,196.1544,233.7378,183.1426,1502.654,1478.286,0.00026756,6946.365068380476,7868.6050823984515,7.1128122754283885,-4892.714,-4868.346
7054,1754701074,13.03771367,0.0313237,101.5476,235.4685,202.4966,182.7213,1486.21,1008.493,0.0010237,6626.928784209141,7625.486361741316,7.013482018066167,-5362.507,-4884.79
7058,1754713507,12.54666097,0.0005766,101.8113,204.9845,352.9075,25.848,1449.551,1440.53,0.0025639,6886.29430623724,7823.17537492482,7.140408263899284,-4930.47,-4921.4490000000005
7059,1754725888,12.28060178,0.0111099,102.0056,341.0681,152.7648,232.0469,1645.795,1469.463,0.0027295,7035.48584571073,7935.763966243004,7.015196482518348,-4901.537,-4725.205
7065,1754735620,12.34129347,0.004555,101.8258,200.3993,300.5088,215.0769,1567.619,1495.561,0.0026867,7000.886917568779,7909.725066567488,7.072968518050932,-4875.439,-4803.381
7074,1754742192,12.72192553,0.0176323,101.9276,316.5852,9.1252,13.8828,1509.694,1236.353,3.3729e-05,6791.4247569094205,7751.158338684536,7.052239834098828,-5134.647,-4861.3060000000005
7083,1754609317,12.32544089,0.0067448,102.4542,226.3196,38.2425,349.856,1591.766,1484.976,0.0008679,7009.891229943662,7916.505767136861,7.054468291269962,-4886.023999999999,-4779.234
7084,1754731758,12.25183905,0.0152886,101.809,177.8897,195.9069,317.3259,1691.561,1448.528,0.00028379,7052.002531815826,7948.179246332005,6.980470966665141,-4922.472,-4679.439
7091,1754727729,11.96346798,0.0273699,102.1146,358.5273,313.9301,71.0398,1918.283,1476.237,-0.0014705,7221.98614519132,8075.395105648238,6.841974052459429,-4894.763,-4452.717000000001
7092,1754745472,13.06889167,0.0317141,101.8008,131.6739,349.9168,192.3834,1476.669,993.768,0.0011117,6611.119150856042,7613.353629493491,7.016336817893058,-5377.232,-4894.331
7126,1754729150,12.4084552,0.0281325,101.9558,196.1192,130.9914,30.3005,1724.74,1281.306,0.0056557,6962.99407197763,7881.157922172762,6.92064090050195,-5089.6939999999995,-4646.26
7136,1754715300,12.53805687,0.0049194,101.5606,201.5768,337.6292,37.0841,1487.122,1410.116,-0.00017475,6891.019947973804,7826.754009566295,7.107837249112203,-4960.884,-4883.878
7140,1754736028,12.36299447,0.0019917,102.3876,202.0585,205.0274,308.8804,1538.067,1506.596,0.00072784,6988.598127230255,7900.466295711907,7.095283261433993,-4864.404,-4832.933
7151,1754692095,12.17801138,0.0154675,102.7441,345.5312,270.6062,215.3813,1725.57,1478.7,0.0018845,7094.75441465715,7980.270104316563,6.965150175573673,-4892.3,-4645.43
7152,1754710489,12.28537053,0.0080444,102.247,180.1403,267.9786,105.9334,1619.397,1491.753,-0.0001286,7032.754916835219,7933.7102431849635,7.0376491452166,-4879.247,-4751.603
7155,1754583074,12.40269064,0.0126888,102.3773,122.203,11.1772,45.6785,1605.498,1405.431,0.00069989,6966.23035338403,7883.599751958791,7.027304242380522,-4965.5689999999995,-4765.502
7161,1754616628,12.41237215,0.0014506,102.2409,242.2626,342.5152,43.9982,1512.795,1489.935,0.0002909,6960.7967724364435,7879.499806384112,7.108579503640227,-4881.0650000000005,-4858.205
7166,1754663205,12.41421069,0.0014913,102.2321,219.4254,116.4947,2.5227,1512.336,1488.837,0.00059869,6959.765881015509,7878.721819846997,7.108642267462096,-4882.1630000000005,-4858.664
7167,1754691642,12.54998849,0.0040226,101.9522,12.3233,40.9085,128.2843,1475.121,1412.194,0.0026424,6884.468465357134,7821.792482660046,7.116475041466807,-4958.8060000000005,-4895.879
7168,1754727505,12.11116076,0.0179771,102.2763,2.8346,312.3847,78.4157,1775.464,1487.485,0.0010668,7133.915709000959,8009.609236474886,6.934928787887645,-4883.515,-4595.536
7174,1754696043,12.08939327,0.0294069,102.1036,287.1438,344.5559,189.5128,1876.906,1405.265,-0.0038373,7146.760641363435,8019.220791901687,6.85195668350218,-4965.735,-4494.094
7175,1754559064,12.9384674,0.0196219,102.6095,27.475,126.4926,302.5262,1436.687,1135.906,0.0023296,6677.7615407525,7664.431563647885,7.078000591553146,-5235.094,-4934.313
7180,1754711672,12.79087314,0.0148209,102.2429,296.2435,44.9159,344.9516,1459.61,1230.678,-0.0012077,6754.816426863569,7723.278817904025,7.084875262985938,-5140.322,-4911.39
7182,1754714443,12.77145572,0.0338588,102.5048,349.4498,122.6519,358.6281,1614.736,1091.204,-4.1163e-05,6765.086290413885,7731.105029558838,6.9476677607763895,-5279.796,-4756.264
7185,1754731911,12.23394749,0.0147685,101.8072,23.754,153.3481,236.7994,1695.289,1460.294,0.0018592,7062.315746460671,7955.926578749663,6.980695666548839,-4910.706,-4675.711
7191,1754745100,12.13403104,0.0242972,102.1503,118.233,179.2362,304.2934,1815.773,1427.04,-0.00067425,7120.469670398998,7999.541705616018,6.8955626022253815,-4943.96,-4555.227
7193,1754695926,12.0915836,0.0295492,101.8536,302.8134,25.9752,149.9089,1877.05,1403.184,-0.0033947,7145.4660413545835,8018.25233478887,6.851395434600275,-4967.816,-4493.95
7559,1754463602,12.56104985,0.004856,96.7954,152.2699,354.9959,166.9968,1477.025,1401.105,-9.9309e-05,6878.40594789137,7817.199853497225,7.112638580606189,-4969.895,-4893.975
7560,1754718419,14.07508851,0.0068158,82.9706,45.1691,139.1446,221.4867,917.299,818.523,0.00015792,6138.504915163762,7246.045970264192,7.373706811909958,-5552.477,-5453.701
