NORAD_CAT_ID,EPOCH_UNIX,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,APOAPSIS,PERIAPSIS,BSTAR
45977,1753829145,10.67569347,0.18043138,51.5564,177.6582,270.3023,69.2276,3906.255,762.274,0.00017578583
45979,1754633272,10.63021457,0.189681,51.5176,169.9391,285.9343,54.1358,4016.383,701.809,-0.00061923
45988,1754647568,3.63882755,0.620613,49.5204,154.5643,178.9973,183.5383,22557.977,395.836,0.00038097
45994,1754661350,10.95179916,0.1696594,51.5107,286.9762,109.5486,269.5871,3640.401,734.019,-0.00028637
46002,1754686456,11.37147929,0.1568167,51.2163,292.5673,261.2173,80.8571,3285.082,665.214,0.095659
46006,1754635944,12.03111078,0.165871,51.4265,301.6734,317.9467,30.5017,3001.412,332.515,0.00068436
46015,1754164817,12.32198125,0.1387682,51.3732,36.3727,252.1501,92.3546,2638.617,441.088,0.0029289
46091,1754508180,1.03261002,0.0032348,4.5393,77.5135,226.5127,133.2743,35102.641,34835.142,0.0
46095,1754729247,9.97895107,0.1532689,51.1194,204.706,195.5668,159.2351,4132.021,1338.431,0.078797
46101,1754516686,12.90328,0.072822,51.1675,292.93,269.5531,82.1934,1859.378,741.071,0.090327
46111,1754657691,10.15355626,0.1343888,50.7278,68.7896,340.3045,15.0215,3841.098,1419.794,-0.20299
46115,1754719954,3.12563597,0.6625832,6.3993,333.8307,103.9989,333.1123,26473.7,289.057,0.0072936
46238,1754609045,10.3566291,0.0922524,50.5574,200.352,259.3629,90.2047,3332.461,1692.134,0.47547
46243,1752963725,9.9609871,0.14594812,51.967,22.1384,208.1556,143.2174,4077.856,1414.503,-0.070578795
46252,1754736238,10.46925595,0.1449378,50.5677,31.6271,10.7615,352.0949,3727.723,1169.12,-0.7087
46260,1754715603,10.37192943,0.1279243,50.9994,42.7858,252.424,93.3026,3639.736,1367.369,0.53237
46271,1754490943,14.50973414,0.0039701,74.0482,319.1249,111.0219,249.5196,750.663,694.283,0.00020874
46411,1754663901,11.84560182,0.156733,51.4857,67.5253,202.6906,149.658,3024.802,476.677,0.0019272
46413,1754711072,11.35863028,0.1215559,51.0306,272.9036,245.0379,101.9454,2997.603,965.29,-0.0055416
46430,1754677495,14.489434,0.0100438,73.9122,234.7153,183.9453,176.0927,800.487,657.72,0.00080519
46432,1754698840,13.36374141,0.0474192,73.8733,309.3466,87.7727,90.177,1478.508,767.129,0.00028507
46435,1754686022,14.25837494,0.0214805,86.2792,247.7598,323.3496,216.7073,959.992,651.368,0.0026339
46439,1754501936,14.21934758,0.01229729,98.5136,209.9587,59.6401,301.6869,907.322,730.316,0.00025331946
46440,1754639209,14.20029772,0.0177103,98.6081,250.7428,140.8468,236.3736,952.828,697.68,0.00023244
46443,1754363486,14.09821929,0.0098505,99.2224,280.7915,358.7639,30.7659,931.282,788.684,0.0011089
46444,1754547330,14.26673536,0.0084852,98.5118,224.6554,164.0721,212.3143,863.806,741.941,0.00033058
46450,1754489176,14.02367854,0.0188045,98.0854,89.4609,66.5631,295.5185,1022.2,749.018,0.0016558
46451,1754338853,14.18107491,0.0175248,98.1666,246.2051,204.8399,335.1377,958.114,705.41,0.0016977
46465,1754512393,13.11953744,0.0028174,82.5624,15.742,359.7464,0.3636,1237.007,1194.218,-0.0013269753
46466,1754679275,13.2198385,0.0009266,82.5731,356.3961,141.8619,218.3164,1184.155,1170.153,0.0017667
46468,1754740999,14.23399587,0.004562,98.8878,307.9537,230.0988,149.8558,846.691,781.071,0.0019035
46471,1754681290,13.89336484,0.0034457,66.075,246.0226,337.7094,22.2478,956.144,905.774,0.00011126
46472,1754665181,13.92213132,0.003117,65.9109,196.2224,195.8754,164.1344,943.638,898.136,9.8041e-05
46480,1754700100,15.18868904,0.0017741,97.8773,325.2553,290.0287,69.9036,521.479,497.041,0.001166
46484,1754622404,14.94402264,0.003767,97.6705,276.1632,5.4427,354.7195,610.458,558.003,0.00031262
46485,1754629378,2.01506604,0.4422752,13.3212,15.2018,3.2622,358.7782,31809.59,8388.978,0.0
46524,1754647456,10.60804163,0.1835713,51.6289,234.1296,209.5947,138.7383,3977.406,765.128,0.0018645
46601,1754489844,1.856983,0.4412761,12.639,63.1354,266.2134,43.8753,33919.269,9243.523,0.0
46602,1754661100,1.79037552,0.4672981,13.1544,64.7476,251.6335,53.3395,35658.129,8883.111,0.0
46604,1754654664,1.74479176,0.4603675,12.9628,76.9793,223.0272,90.0058,36185.13,9349.77,0.0
46605,1754163051,1.91614113,0.4447705,12.6842,58.3574,282.5578,32.4732,33181.206,8824.635,0.0
46606,1754622542,1.79382246,0.465546,13.1627,65.2168,250.7013,54.4461,35554.13,8913.686,0.0
46607,1753463062,2.05138348,0.4583508,12.95,23.0692,1.5755,359.4359,31778.138,7793.568,0.0
46608,1754525117,1.7936104,0.4678918,13.1505,64.4565,252.5852,52.3539,35624.559,8847.768,0.0
46619,1754716865,12.29896085,0.1111751,51.003,292.2894,81.7329,290.7821,2431.111,668.349,0.0024601
46637,1753702330,1.94673002,0.5061211,20.9159,122.1783,203.7936,120.8295,34427.917,7002.76,0.0
46638,1753608726,1.92364865,0.5151768,20.8137,131.0266,193.5724,144.369,35000.991,6862.274,0.0
46643,1754547335,1.85043148,0.4904984,19.6876,179.2802,107.1822,310.5691,35393.809,7900.896,0.0
46647,1754663548,1.84054115,0.4878074,19.5033,177.8998,104.0853,312.9568,35467.632,8027.69,0.0
46654,1754099813,1.96040308,0.5050656,20.9514,116.5878,214.092,99.685,34209.494,6968.934,0.0
46656,1754651363,1.96956762,0.4530843,13.2876,30.2907,328.3524,10.8464,32686.046,8324.944,0.0
46657,1754708111,1.69600508,0.5003921,12.2891,46.0127,290.5278,23.7174,38186.311,8461.152,0.0
46660,1754646191,1.81087897,0.4590583,12.9078,66.9137,251.8117,54.1746,35105.952,9001.972,0.0
46661,1754525660,1.82935938,0.45014325,13.1291,62.7491,256.2196,51.159,34574.331,9149.979,0.0
46667,1754701459,1.95347329,0.4509842,13.2698,35.0168,318.2741,14.7867,32843.546,8462.359,0.0
46668,1754535499,1.83684799,0.4642201,12.909,60.7056,267.7763,40.2784,34859.403,8711.293,0.0
46734,1754341167,14.40750151,0.0042888,86.2596,59.8102,42.2591,21.8608,786.62,725.426,0.00066472
46846,1754250044,1.71770508,0.4586461,11.7106,86.4383,218.0226,98.47,36580.721,9565.379,0.0
46847,1754608192,1.77276917,0.4696922,13.1996,66.8916,245.7328,58.9589,36005.035,8914.949,0.0
46848,1754442099,1.79080501,0.4435254,12.8256,75.2519,230.3963,81.1989,34970.458,9561.62,0.0
46852,1754519114,1.80603475,0.4836673,13.8216,52.118,278.5407,31.3777,35881.035,8328.526,0.0
46857,1753930777,1.69092798,0.46744,11.8566,97.4905,190.5633,154.4772,37294.774,9471.538,0.0
46865,1754443066,1.888361,0.45134966,12.7607,58.7137,277.1035,35.2298,33750.145,8791.466,0.0
46869,1753238483,1.83279494,0.4654935,12.9383,62.0237,263.9701,42.9357,34956.092,8697.615,0.0
46965,1754546940,14.59040505,0.0021171,86.3338,37.1382,43.5749,135.3673,711.253,681.299,0.00053105
46972,1754130947,14.49869292,0.0008755,86.387,96.3355,173.8424,311.5643,732.297,719.858,0.00041996
46974,1754572928,14.41061035,0.0092946,86.3068,160.5442,246.2176,112.9257,821.297,688.697,0.0017667
46979,1754733593,14.78381066,0.0031987,86.3361,106.1544,318.4638,41.4152,656.872,612.01,0.0029863
46986,1754681132,14.46584338,0.0104879,98.2514,247.8462,236.0818,123.0368,811.449,662.207,0.00029244
46989,1754606851,13.77584598,0.0240581,99.5069,21.261,311.597,202.1598,1149.31,795.627,0.0021848
46990,1754726834,14.1836186,0.0378855,98.2481,73.5349,68.1466,101.3343,1104.018,557.782,0.0054472
46992,1754718586,14.00510275,0.0071133,98.8732,211.4733,148.5129,212.0323,943.746,840.316,0.00014448
46993,1754449851,13.69011807,0.0262591,98.7092,348.6708,279.9245,264.1813,1196.948,809.298,0.00029558
46995,1754673813,13.85310286,0.0192587,98.597,313.0252,101.7804,260.5027,1086.15,804.078,0.001405
46997,1754642028,14.27158124,0.0024846,98.5711,263.2235,348.7498,24.9931,819.086,783.41,0.00069306
47001,1754513523,14.36914968,0.0054085,99.317,266.3787,62.3305,298.3353,807.365,730.058,0.0012240507
47003,1754321301,13.42632915,0.0335324,98.8387,164.0036,28.5634,333.3427,1350.232,848.747,0.00063606
47005,1754264707,14.09657257,0.0062603,99.6022,296.1567,242.3013,298.5635,905.863,815.23,0.0018861
47006,1754517230,13.97970987,0.0083668,99.2131,276.8323,66.884,294.1113,961.733,839.93,0.00013105
47007,1754519421,13.95922631,0.0242131,98.214,94.4795,53.5349,308.7866,1084.369,731.532,0.0022321
47009,1754328581,13.37210124,0.0352283,98.9284,216.173,223.4877,133.7974,1383.827,855.556,0.00026347
47012,1754520709,13.77771307,0.0164732,98.7704,107.2208,46.3112,315.1556,1092.881,850.727,0.00044523
47015,1754531763,14.84528208,0.0183478,98.7298,263.5566,161.289,199.5186,743.379,486.759,0.00067616
47025,1754681763,14.43991954,0.0042088,99.0448,59.3281,13.7176,3.8668,775.323,715.36,0.0013038
47036,1754559157,14.15075632,0.0069063,98.7408,265.4994,101.2856,275.786,891.922,792.192,0.00012035
47040,1753571921,14.06189119,0.0062363,100.3034,95.8591,243.4986,115.9773,917.661,827.227,0.00046973
47041,1754031479,14.9787759,0.0013626,98.2642,231.2315,276.1402,146.5257,582.93,563.985,0.0018903
47042,1754564357,14.22640204,0.0055659,99.0105,114.1807,39.8216,137.995,856.484,776.395,0.00018226
47045,1753944648,14.38803137,0.0029847,74.0582,36.7942,213.6799,325.9349,783.77,741.145,7.2718e-05
47048,1754323255,14.50074461,0.0137088,73.9776,204.8501,61.0887,58.8317,822.788,628.026,0.0014016
47051,1754459856,13.6646588,0.0343488,74.1008,33.4346,176.3446,3.7589,1266.14,758.436,0.0014131
47052,1754675781,14.35197639,0.0060937,74.0471,211.1981,316.6752,223.9922,817.997,730.826,0.0002034
47053,1754692403,13.59214326,0.0378601,74.0598,97.5779,298.7662,71.1553,1319.347,757.754,0.00044998
47059,1754700351,14.99487034,0.0019229,73.9868,133.7282,306.5784,70.8041,581.84,555.125,0.0025916
47061,1754534631,15.03562429,0.00213261,74.0016,98.2155,352.4828,157.946,570.712,541.136,0.0016919787
47062,1754434452,13.71380201,0.0323824,74.0831,290.4384,85.0527,91.3719,1233.37,755.875,0.00081648
47068,1754685500,14.5183084,0.0019445,74.024,80.9451,199.7698,160.2712,733.479,705.875,0.00072431
47073,1753481304,14.04410233,0.0162448,74.0828,85.0305,157.3431,203.4985,996.449,760.682,0.00037095
47074,1753767811,14.33694325,0.0148048,74.0891,197.9772,263.4432,112.6442,885.377,673.445,0.00068409
47078,1754332492,13.2948118,0.003954,82.5596,337.0566,19.3292,340.9326,1178.484,1118.962,0.00056034
47079,1754747446,13.24472179,0.0031397,82.5472,342.6976,72.9536,287.5026,1191.38,1143.996,0.00095106
47080,1754735315,13.99328815,0.0151638,82.5137,218.1133,347.0964,12.6341,1006.428,785.817,0.0098421
47081,1754151645,13.44896141,0.0105376,82.5839,308.6425,266.1576,92.7509,1169.806,1012.39,0.0020449
47082,1754626720,13.11678693,0.0035812,82.616,28.5448,336.5815,23.3672,1243.873,1189.476,-0.0003057
47085,1754180765,13.34648256,0.0085148,82.5614,324.9617,4.4116,355.7748,1193.208,1065.359,-0.001229
47086,1754483947,14.20666074,0.000644,82.5528,143.0273,267.8434,92.201,827.741,818.465,0.0015218
47087,1754507047,13.24467012,0.0062091,82.6035,352.1964,104.7841,256.0176,1214.56,1120.855,0.00027935891
47089,1754524881,13.38347943,0.0186073,82.6039,315.8787,333.3401,25.8255,1254.877,976.006,7.2607e-05
47090,1754578281,13.4059095,0.0090987,82.6227,343.6289,274.0356,85.0383,1175.186,1038.975,0.0064203
47091,1754731106,13.20125504,0.0007955,82.6012,3.7226,49.7535,310.4284,1190.259,1178.227,0.00092988
47092,1754497352,13.41054474,0.0086796,82.5666,311.5571,295.3879,63.829,1170.309,1040.402,0.0024281
47096,1754630970,1.79152165,0.4894538,19.3019,196.651,73.1794,333.5608,36274.661,8242.139,0.0
47100,1754646145,14.48683764,0.0093458,99.0196,31.0413,13.283,347.079,796.383,663.522,0.00090956
47104,1753565643,14.19263966,0.004106,98.924,236.5429,14.9003,345.3372,857.433,798.257,0.00020958
47107,1754530298,12.83543106,0.00465028,66.0628,217.137,87.9828,272.6513,1363.092,1291.427,0.0048228451
47108,1754744264,12.43417733,0.116703,65.8172,282.7419,52.7467,317.4335,2410.636,573.664,0.00039125
47110,1754699617,12.57468962,0.0134988,82.4385,335.6904,182.3618,177.6849,1538.857,1327.964,0.0024752
47111,1754700333,12.57427099,0.0131342,82.4415,341.525,186.182,173.7654,1536.185,1330.984,0.015489
47114,1753270486,12.46344641,0.0096773,101.5626,93.2398,73.9708,287.1994,1555.868,1403.78,0.00044338
47120,1754475011,1.73007127,0.48116887,19.2093,208.1126,44.2256,345.5458,37035.927,8829.157,0.0
47186,1754737303,13.39342191,0.005431,100.4294,49.359,282.2374,77.2673,1152.41,1071.055,0.0024166
47212,1754648581,14.69209358,0.0007933,98.1527,288.789,58.3743,301.8235,669.181,658.009,0.00055252
47243,1754535030,2.20204142,0.72798987,58.2184,172.6682,89.0979,345.6289,36746.561,410.304,0.00061987665
47330,1754643825,12.94210332,0.1101938,51.3929,257.5648,346.249,11.0478,2129.276,440.446,0.0075412
47332,1754624290,11.28704434,0.1890331,51.4129,266.7058,72.5677,307.2206,3603.667,429.843,0.00018433
47336,1754702412,12.63624621,0.1002504,51.6812,248.9476,278.0197,70.8262,2188.587,627.456,0.044725
47337,1754677999,11.50875462,0.1354182,51.4336,44.6662,304.3218,43.6574,3030.764,786.417,0.0020637
47534,1754673712,13.44563018,0.0147887,63.4036,232.4099,1.1854,358.9494,1202.81,981.853,0.0001258
47535,1754735862,13.44180816,0.0146122,63.4043,233.6596,0.3758,359.7352,1202.928,984.567,0.00013124
47713,1754542366,4.52175179,0.5510893,26.8929,200.8441,137.6173,281.5934,17582.638,556.506,-5.2376e-05
47974,1754647936,14.42900352,0.0025,98.497,293.7022,36.2124,324.0752,766.751,731.116,0.00014788
47975,1754735264,14.36480811,0.0007334,98.508,279.7918,7.0925,353.0364,775.394,764.909,0.00015727
48086,1754714757,12.99238442,0.026336,101.4389,314.6367,45.9089,316.3363,1466.369,1063.786,0.00031629
48088,1754520593,12.19245298,0.0115574,102.1069,259.9099,186.1967,294.4459,1687.991,1503.674,0.00013742
48162,1754711804,14.38292505,0.0018835,98.7653,184.2838,149.1134,211.1164,777.6,750.695,0.0011149
48165,1754658054,14.7192816,0.0064652,98.7187,259.3557,121.1035,239.6535,700.391,609.451,0.001083
48166,1754691921,14.57223231,0.0015187,98.7825,210.5049,53.5355,306.7239,712.909,691.403,0.0027401
48167,1754716044,14.59880769,0.0026583,98.7136,205.6209,345.3255,14.7169,712.36,674.762,0.0024389
48170,1754733471,14.96354735,0.0027979,98.7846,274.7206,163.4672,196.7464,597.636,558.71,0.0043362
48175,1754712995,14.49534352,0.0020751,98.7248,186.128,138.8195,221.4568,741.916,712.428,0.0023703
48176,1754523779,15.15591596,0.0015553,98.6677,235.7868,154.0937,206.1074,529.913,508.458,0.004906
48178,1754716015,14.48156042,0.0012399,98.8588,215.8123,105.5068,254.7494,740.495,722.864,0.0017721
48179,1754680332,14.50084898,0.0038302,98.8635,245.1161,232.6512,127.1189,752.581,698.165,0.00071785
48181,1754689552,14.74967356,0.0014797,98.6947,202.3272,88.1708,272.1194,655.649,634.864,0.0054734
48183,1754646704,14.52032905,0.0013892,98.7631,202.4944,52.7639,307.482,728.878,709.159,0.0016328
48184,1754687568,14.46432572,0.00162,98.8115,201.7637,114.3879,245.9005,748.853,725.799,0.0019728
48189,1754488676,15.76240239,0.0023866,98.4183,270.1799,243.129,116.7533,357.142,325.07,0.024375
48193,1754683187,14.81276504,0.0009872,98.425,255.5803,302.2988,57.7266,632.214,618.386,0.0059335
48259,1754181601,2.03835697,0.7341557,62.4454,244.2725,12.4041,358.8341,39187.396,607.014,-0.0033372
48261,1754476972,2.11470153,0.71256122,63.58,30.3235,284.7694,11.5869,37530.361,991.531,-0.0032945975
48262,1754206595,2.05083858,0.7190393,63.2809,48.9518,280.4914,341.0007,38606.755,974.219,-0.0032321
48265,1754632626,2.19409956,0.7010602,62.1111,113.0465,272.7227,300.0181,36176.869,1100.368,0.0
48266,1754693649,2.0629451,0.7284535,63.8253,94.5348,14.0007,358.7218,38675.976,700.034,0.014089
48343,1754649350,2.8648494,0.6692696,10.6401,128.405,64.7522,119.0617,28578.299,547.742,0.0082773
48345,1754340556,2.00064036,0.6866191,65.451,93.7363,332.3814,3.9788,38493.598,1959.221,0.0
48347,1754649209,2.0807521,0.7106586,5.6687,86.7705,186.8618,151.9371,37957.366,1120.787,0.0
48348,1754495743,2.08257031,0.71380689,8.037,339.2362,16.2416,357.8846,38013.105,1034.875,0.0
48349,1754728001,6.03720475,0.4667731,65.0549,218.5538,7.0662,357.736,12308.919,415.308,0.0372
48350,1754709874,9.49147704,0.2865788,7.2377,211.9271,172.7084,192.5902,5745.021,344.28,0.015411
48352,1754675231,3.68989058,0.6197268,6.964,71.0494,45.326,351.0409,22274.723,348.872,0.015253
48417,1754689927,4.75998774,0.5381897,65.1231,150.3174,59.4766,342.821,16583.767,515.711,0.0048016
48418,1754639744,3.41512846,0.6371118,6.0933,133.8474,57.5979,348.5585,24115.473,381.19,0.013151
48419,1754652880,3.35593709,0.6357504,7.2165,36.9212,338.6125,3.6592,24447.332,486.093,-0.0004175
48422,1754674958,2.2900063,0.7199572,3.5778,157.5777,97.2969,341.7504,35439.715,430.632,0.00036619
48532,1754021970,3.0556036,0.64003338,48.5385,160.6886,99.4134,333.2359,26521.407,842.899,0.032504171
48534,1754614463,3.0139672,0.6422495,48.3793,71.6343,226.4294,58.2642,26868.572,864.386,0.043452
48541,1754563828,4.36963198,0.5616736,64.5248,22.0291,346.27,3.1628,18302.834,549.254,0.00028773
48544,1754661049,5.70228153,0.485209,20.3888,266.5,92.9201,321.345,13277.646,434.791,0.0015404
48545,1754484578,4.47454742,0.5705901,18.0452,267.2232,25.6015,354.16,18054.218,301.835,0.0072807
48550,1754730075,2.24680925,0.6947673,20.4158,276.7918,108.9588,333.4523,35353.729,1137.899,0.0
48551,1754692173,14.64950556,0.0028467,97.9897,95.6119,268.9829,90.8113,697.321,657.152,0.00022641
48607,1754715965,15.0500712,0.001096,53.036,73.6392,242.1185,117.8693,559.081,543.891,7.9839e-05
48608,1754713920,15.10125703,0.0009594,53.0298,67.962,264.9728,95.0167,542.452,529.185,0.00027779
48609,1754684085,15.0961653,0.000876,53.0288,62.6793,246.544,113.463,543.431,531.315,0.0002517
48610,1754709833,15.11833661,0.0010763,53.0234,51.6154,253.3308,106.6502,538.046,523.174,0.0003164
48611,1754668789,14.51839512,0.000824,98.7193,193.9891,96.6719,263.5413,725.497,713.8,0.0016991
48614,1754693014,14.84398739,0.000543,98.6609,216.7976,230.2466,129.8268,619.273,611.678,0.0047458
48615,1754671754,14.89966856,0.0014632,98.9603,286.1853,259.302,100.6547,608.249,587.834,0.0032605
48616,1754687289,14.51312041,0.0010228,98.7036,188.6633,90.6309,269.6057,728.63,714.107,0.0022808
48622,1754669624,13.8744584,0.0027906,65.901,324.2375,339.5398,20.4551,958.013,917.182,9.8336e-05
48623,1754674674,13.89634993,0.0022976,66.0832,337.5521,141.9255,218.3447,946.703,913.121,0.0001011
48625,1754677831,13.96024712,0.0029946,66.1693,335.9015,90.8665,269.5843,929.413,885.778,0.00092694
48702,1754686207,14.61053578,0.0010921,98.6561,188.8875,73.0264,287.2131,697.495,682.057,0.0032192
48705,1754681546,14.32372271,0.0010716,98.7816,181.5221,149.3183,210.8628,791.489,776.139,0.00053897
48706,1753881963,14.21382938,0.0106245,98.9203,155.4254,350.674,9.2462,897.165,744.198,0.0030789
48707,1754682726,14.70869014,0.004175,98.7954,258.3834,195.3539,164.6401,687.674,628.92,0.0016334
48709,1754470916,14.48957051,0.0012151,98.7759,196.2773,116.3027,243.9415,737.695,720.423,0.0016343
48710,1754644479,14.39622856,0.0004876,98.8565,207.3517,17.2539,342.8813,763.227,756.266,0.00072417
48711,1754637857,14.29987686,0.0060367,98.7843,166.55,200.4539,159.4224,835.057,748.491,0.0010748
48712,1754726166,15.03395256,0.0019283,98.7002,254.692,140.6808,219.5818,569.81,543.066,0.0050647
48713,1754628715,14.80995167,0.0053634,98.9748,309.8258,225.61,134.0711,663.754,588.62,0.002088
48714,1754681941,14.91178736,0.0013183,98.4514,175.4732,106.2045,254.0623,603.453,585.069,0.004646
48715,1754690501,14.70181538,0.0019048,98.721,204.3988,55.6547,304.6456,673.898,647.083,0.0043991
48717,1754668883,14.49697327,0.000974,98.7487,196.5185,111.4894,248.7338,733.559,719.719,0.0015812
48718,1754692292,14.56115003,0.00177,98.9818,258.954,31.5336,328.6916,718.287,693.21,0.002225
48719,1754659262,13.64814969,0.0321997,98.4118,329.0683,250.2102,106.4064,1256.408,780.086,0.00047975
48720,1754735020,14.48828693,0.003026,98.8202,209.2513,199.9487,160.0524,750.986,707.971,0.0017275
48722,1754652406,14.74131782,0.0013147,98.7129,222.972,198.9789,161.0929,657.148,638.674,0.0020525
48723,1754687509,14.45092903,0.0025141,98.7939,195.5634,99.2985,261.1049,759.623,723.823,0.0020227
48724,1754635174,14.67164648,0.0027143,98.7688,235.076,192.4562,167.5972,689.267,651.005,0.0012927
48725,1754666490,14.41576016,0.0056584,98.6982,158.8694,192.7199,167.2565,793.651,712.946,0.0021427
48729,1754678630,14.58752933,0.00129,98.4609,160.0891,143.2714,216.9371,706.333,688.078,0.0017742
48731,1754728918,14.40863577,0.0035309,98.804,189.8445,130.3757,230.0522,780.837,730.46,0.0016895
48732,1754659250,15.08139538,0.0017647,98.6949,251.2561,153.6908,206.5217,554.099,529.675,0.0041027
